"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Nepal","NPL","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","519.923237126327","530.249434991584","539.341274831583","537.699096456566","556.668941606227","581.089226830322","594.489876319062","597.556578647297","627.189080306843","662.161647705662","662.97894458394","681.354819726383","698.002338988989","717.106579664973","731.628191445897","758.439982534226","762.889110492201","807.984236699049","863.467818301786","877.456548400376","931.021374461158","986.573277366515","994.348298321726","1006.46610754005",
"Nauru","NRU","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","12195.6384538049","12068.3891379246","12693.7662623233","13500.1610149521","13751.9314622477","13387.3351271417","12835.5444574459","12379.9728935468","12597.1345629166","12586.9907368079","12541.0046214607","12748.454799348","12448.3963400074","12658.8228754147","13035.9536910272","13132.7668725456","13677.0100787515","13944.6409397451","14321.6949731947","14406.9263575511","14354.4475001205","13355.99466937","13265.5508055856","13593.8026218081","14278.2070740078","14655.077459703","15149.4547970907","15361.6975683271","15655.7169296128","16050.3852691964","16181.9521723678","16521.895108405","17045.7154386409","17749.745081482","18422.4418842152","19055.5828688439","19365.3310968192","19913.5896743686","19587.6283740123","19689.4775794571","19898.3966219922","20370.3224078645","20726.7621573229","21353.4758345815","21696.3018110224","22157.5221010167","23057.0785542938","23669.4617434219","24309.1239948255","24549.3227592643","24071.7320502253","25449.0130137939","26161.9937316423","","",
"OECD members","OED","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","9246.98737989155","9528.98741061847","9984.38528686926","10417.7428725791","10378.9103863116","10519.1470388545","10880.1574641193","11154.2442139776","11492.9068850221","11792.8800055052","11814.2730341465","11876.8768131996","11941.3952047009","12214.8116895929","12521.1611583587","12900.1423449737","13304.3472828849","13677.3323676363","14132.2666801148","14511.4137010767","14805.6764124408","14847.6947667674","15120.9133967962","15273.446039199","15602.0564911292","15856.549138452","16225.4693513499","16615.0966682473","17051.7779181726","17628.8423890891","18226.052140783","18500.9985202213","18763.5115198833","19061.2879149175","19480.0629763826","19911.7167282148","20273.6841202572","20628.61222854","20546.3575812585","20135.7555448355","20432.408033271","20612.2209102661","20701.0606646559","20888.6373862969","21169.7257950071","21591.5288653693","21934.5175249198","22321.8743231895","22663.6662831772","22883.8710409619","21674.8075304809","23048.5913657943","23772.2111483189","","",
"Oman","OMN","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4625.12354862042","4531.8945322415","4529.92226065934","4722.7619014735","4697.10628321125","5286.64955085451","5517.32237449307","5544.23425889338","5691.56288135542","6643.16555885642","6866.23790489488","7554.08282828427","7790.94453480826","7477.39591775666","7194.87038682174","6861.89251557733","6838.40766206907","6782.95531590064","6793.57168639488","7185.47531097793","7157.71029230714","6894.97749791271","7667.74912000405","7837.33561360465","7983.17171767253","7891.6871062622","7834.07433366455",
"Other small states","OSS","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3100.88400401123","3146.93632716085","3455.8582715448","3617.77712979369","3806.93751075654","3983.12802093776","4101.00388249268","4257.60125350847","4328.24079428488","4367.46221218801","4581.57841535191","4860.81909122961","5143.26227181909","5361.53654228891","5683.26482871611","5731.45893512391","5276.68663079324","5320.98598685926","5372.58593428212","5379.10059161024","5342.09774312356","5416.12205474505","5541.48256942386","5736.86768486872","5960.81719751612","6191.89196926399","6366.75474774288","5988.81468716953","6317.61983877509","6714.90716591632","6948.90851900004","7232.30608060207",
"Pakistan","PAK","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","729.576986851344","729.960705646687","777.639512306834","758.803758883977","766.889752800107","732.115554134067","804.043767236722","798.85908021722","802.991114685556","835.191930274481","869.012804535568","880.230363025035","869.62558651342","909.144480663146","887.416694466062","897.098305180295","877.811646924914","885.936122274114","935.189758521307","1024.238237752","1016.56735703291","1040.21858190932","1029.79887482731","1010.25555344486","1007.61031992776","1024.93817827098","1045.25596095578","1058.76912000213","1102.43315878162","1120.10181227704","1192.01760513316","1256.70619352345","1325.58052024088","1375.94665963526","1313.08295168206","1408.55849041998","1483.94590003399","1488.72539482437","1554.93718157085",
"Panama","PAN","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3330.05133954778","3568.96778769586","4196.57549012568","4182.05437435598","4171.35167198247","4254.23504857571","4450.96216279387","4738.34234254827","4819.36192807482","5281.01520123605","5522.89570050422","5463.10239697249","5626.03160296061","5724.31612714637","6005.58988654012","6230.18821986179","6322.50158294593","6632.28595835331","6968.1125746054","6996.16096827427","7331.89502534047","7392.17712645084","7545.75418943081","7938.4243320566","7211.02077666306","7600.12854441237","7761.77689168307","8079.34911533622","8494.39188569606",
"Peru","PER","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","1829.56112912284","1853.3499415687","2021.19119139315","2141.03231349827","2210.50964600345","2297.92571749745","2454.98093626358","2552.27151205499","2449.70721374388","2465.43313926144","2460.08676316754","2509.67454511086","2499.49277245053","2617.98897580175","2789.08179119358","2813.84229911852","2770.66936712123","2647.33844705825","2373.38517111615","2301.40969229096","2402.94694194392","2518.97940503066","2397.86390070052","2208.14879008941","2213.55822933186","2198.00306010727","2468.98149259569","2685.91324630683","2406.74216670011","1968.8347090663","1915.13424575857","1944.88280761367","1891.54907622022","1936.00779152445","2077.63246321931","2231.67593667905","2241.94360410697","2280.61111069336","2195.23968798719","2126.7076721696","2146.62390150723","2138.73023928673","2216.31050604273","2247.95043610846","2301.64100490103","2364.75313583698","2491.84198299921","2687.80421323781","2907.76588229123","2978.67359728726","3228.61310841401","3435.36419035117","3660.03717298078","3835.12729747752","3957.55731871088","4070.39382265098","4166.80351759427","4214.43054494324","4297.26539129658","4361.25177694417","3884.63574916962","4330.01716008562","4440.87678689476","4394.81508367879","4467.36044116397",
"Philippines","PHL","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","802.440741239749","815.432465884223","834.918049187274","857.56550976457","864.575580470331","879.625184156014","897.200894792517","915.113607950997","930.193378531048","940.10757162488","943.247859169078","952.448421868232","961.655609126164","994.678538016219","1020.98330499994","1045.93610657912","1070.74681755921","1097.58568485681","1124.21282063388","1147.70792179526","1168.56936744618","1168.75723653028","1176.6519820931","1153.45096260401","1134.42816411732","1097.84897181769","1103.34612439054","1111.86058073603","1142.99407964865","1165.27305144072","1195.1030493892","1195.9021639071","1205.69786508891","1206.80712232866","1215.19722466401","1224.39070507062","1242.21806218884","1265.90567282852","1299.79946353954","1318.03483355274","1353.93448389958","1376.60446559769","1417.76991789161","1464.71770069679","1521.34740703258","1559.69081451188","1597.81942848556","1645.86663934579","1679.33227731995","1691.101579167","1716.29736338506","1776.34289521958","1860.6244784853","1932.23032848493","2010.69415690209","2108.85826256115","2229.51373156455","2332.09524396675","2436.22575046033","2547.98043938988","2318.53775115645","2394.39904978791","2573.21611321314","2693.80305972909","2801.42616663915",
"Palau","PLW","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8806.6376590876","9050.325265924","9417.71007742201","9524.79483557281","9086.80525017345","8915.06959046653","9183.1012667436","9938.78255394501","10355.241505709","10665.4635532631","10969.4969540039","11553.1207943564","11542.9509011238","11407.6223312418","11322.4100453093","11476.7431322895","10947.1662006511","10873.5015424193","10144.2880698002","",
"Papua New Guinea","PNG","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Poland","POL","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3480.63181953807","3782.12063508103","4056.54356887392","4256.77248584014","4495.02084371566","4678.95072990963","4773.33131279016","4952.09412054135","5027.46481853972","5230.57290575662","5318.32404261366","5580.93992813092","5876.10947036931","6286.8760725674","6471.54948471343","6746.27756430236","6930.80696386394","6987.81580783381","6970.98780474619","7197.70253652576","7484.62634515901","7770.57397690354","8240.76482386364","8640.9089620632","8923.43262932892","8738.29686674556","9414.07100094074","9942.08535508807","9953.38829585846","10287.8789911905",
"Pre-demographic dividend","PRE","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Puerto Rico (US)","PRI","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","4331.70724984761","4597.52598615903","4960.42363682135","4969.76003694936","5236.71047865803","5624.95873792901","6296.30430889807","6240.48395873594","7155.30574056294","7446.06486877034","7138.68358907023","6901.44160253528","13643.8848427689","7680.31198511275","8017.41064330155","8243.81131963883","8164.05948746665","7822.76712906158","7725.66490871579","7869.51021616845","8155.9044999712","8440.55006596847","8709.38200782982","9123.78416038868","9400.04533220661","9414.79434509276","9526.97907654966","9349.54526267876","9636.8351152345","10033.4959726168","10438.7564769058","9119.41304046525","11416.4591342671","11965.4544967845","12422.6450044041","13028.2564423073","13388.169487993","13492.1710264773","13819.8165448109","14325.0145313878","15539.4935637275","15985.2395774014","16216.7849320496","16532.1625596317","16435.3307421471","16051.0714716488","16353.1044675528","16741.2064407791","17297.1069975698","17732.6292763019","17402.2548725005","17436.3757072862","17514.6812667675","18180.8902674505","19345.5815477332","20126.1316741505","19243.0083053046","23651.0677326077","25431.8825170328","25964.8316242772","26716.0749286866",
